"IUCN","IUCN Category","SPEC","Species","COU","Country","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"VULNERABLE_IND","Number of vulnerable indigenous species","MAMMAL","Mammals","SVN","Slovenia","NBR","Number","0","Units",,,15,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","AUS","Australia","NBR","Number","0","Units",,,798,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","AUS","Australia","NBR","Number","0","Units",,,766,,
"ENDANGERED","Number of endangered species","BIRD","Birds","AUS","Australia","NBR","Number","0","Units",,,55,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","AUS","Australia","NBR","Number","0","Units",,,17,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","AUS","Australia","NBR","Number","0","Units",,,63,,
"THREATENED","Total number of threatened species","BIRD","Birds","AUS","Australia","NBR","Number","0","Units",,,135,,
"ENDANGERED_IND","Number of endangered indigenous species","BIRD","Birds","AUS","Australia","NBR","Number","0","Units",,,55,,
"CRITICAL_IND","Number of critically endangered indigenous species","BIRD","Birds","AUS","Australia","NBR","Number","0","Units",,,17,,
"VULNERABLE_IND","Number of vulnerable indigenous species","BIRD","Birds","AUS","Australia","NBR","Number","0","Units",,,63,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","AUT","Austria","NBR","Number","0","Units",,,229,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","AUT","Austria","NBR","Number","0","Units",,,229,,
"ENDANGERED","Number of endangered species","BIRD","Birds","AUT","Austria","NBR","Number","0","Units",,,24,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","AUT","Austria","NBR","Number","0","Units",,,14,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","AUT","Austria","NBR","Number","0","Units",,,28,,
"THREATENED","Total number of threatened species","BIRD","Birds","AUT","Austria","NBR","Number","0","Units",,,66,,
"ENDANGERED_IND","Number of endangered indigenous species","BIRD","Birds","AUT","Austria","NBR","Number","0","Units",,,24,,
"CRITICAL_IND","Number of critically endangered indigenous species","BIRD","Birds","AUT","Austria","NBR","Number","0","Units",,,14,,
"VULNERABLE_IND","Number of vulnerable indigenous species","BIRD","Birds","AUT","Austria","NBR","Number","0","Units",,,28,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","BEL","Belgium","NBR","Number","0","Units",,,198,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","BEL","Belgium","NBR","Number","0","Units",,,178,,
"ENDANGERED","Number of endangered species","BIRD","Birds","BEL","Belgium","NBR","Number","0","Units",,,15,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","BEL","Belgium","NBR","Number","0","Units",,,20,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","BEL","Belgium","NBR","Number","0","Units",,,20,,
"THREATENED","Total number of threatened species","BIRD","Birds","BEL","Belgium","NBR","Number","0","Units",,,55,,
"ENDANGERED_IND","Number of endangered indigenous species","BIRD","Birds","BEL","Belgium","NBR","Number","0","Units",,,15,,
"CRITICAL_IND","Number of critically endangered indigenous species","BIRD","Birds","BEL","Belgium","NBR","Number","0","Units",,,20,,
"VULNERABLE_IND","Number of vulnerable indigenous species","BIRD","Birds","BEL","Belgium","NBR","Number","0","Units",,,20,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","CAN","Canada","NBR","Number","0","Units",,,691,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","CAN","Canada","NBR","Number","0","Units",,,680,,
"ENDANGERED","Number of endangered species","BIRD","Birds","CAN","Canada","NBR","Number","0","Units",,,22,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","CAN","Canada","NBR","Number","0","Units",,,52,,
"THREATENED","Total number of threatened species","BIRD","Birds","CAN","Canada","NBR","Number","0","Units",,,97,,
"ENDANGERED_IND","Number of endangered indigenous species","BIRD","Birds","CAN","Canada","NBR","Number","0","Units",,,22,,
"VULNERABLE_IND","Number of vulnerable indigenous species","BIRD","Birds","CAN","Canada","NBR","Number","0","Units",,,52,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","CZE","Czech Republic","NBR","Number","0","Units",,,221,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","CZE","Czech Republic","NBR","Number","0","Units",,,219,,
"ENDANGERED","Number of endangered species","BIRD","Birds","CZE","Czech Republic","NBR","Number","0","Units",,,28,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","CZE","Czech Republic","NBR","Number","0","Units",,,35,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","CZE","Czech Republic","NBR","Number","0","Units",,,36,,
"THREATENED","Total number of threatened species","BIRD","Birds","CZE","Czech Republic","NBR","Number","0","Units",,,99,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","DNK","Denmark","NBR","Number","0","Units",,,241,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","DNK","Denmark","NBR","Number","0","Units",,,202,,
"ENDANGERED","Number of endangered species","BIRD","Birds","DNK","Denmark","NBR","Number","0","Units",,,15,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","DNK","Denmark","NBR","Number","0","Units",,,24,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","DNK","Denmark","NBR","Number","0","Units",,,45,,
"THREATENED","Total number of threatened species","BIRD","Birds","DNK","Denmark","NBR","Number","0","Units",,,84,,
"ENDANGERED_IND","Number of endangered indigenous species","BIRD","Birds","DNK","Denmark","NBR","Number","0","Units",,,15,,
"CRITICAL_IND","Number of critically endangered indigenous species","BIRD","Birds","DNK","Denmark","NBR","Number","0","Units",,,24,,
"VULNERABLE_IND","Number of vulnerable indigenous species","BIRD","Birds","DNK","Denmark","NBR","Number","0","Units",,,45,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","FIN","Finland","NBR","Number","0","Units",,,253,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","FIN","Finland","NBR","Number","0","Units",,,245,,
"ENDANGERED","Number of endangered species","BIRD","Birds","FIN","Finland","NBR","Number","0","Units",,,33,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","FIN","Finland","NBR","Number","0","Units",,,18,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","FIN","Finland","NBR","Number","0","Units",,,35,,
"THREATENED","Total number of threatened species","BIRD","Birds","FIN","Finland","NBR","Number","0","Units",,,86,,
"ENDANGERED_IND","Number of endangered indigenous species","BIRD","Birds","FIN","Finland","NBR","Number","0","Units",,,33,,
"CRITICAL_IND","Number of critically endangered indigenous species","BIRD","Birds","FIN","Finland","NBR","Number","0","Units",,,18,,
"VULNERABLE_IND","Number of vulnerable indigenous species","BIRD","Birds","FIN","Finland","NBR","Number","0","Units",,,35,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","FRA","France","NBR","Number","0","Units",,,396,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","FRA","France","NBR","Number","0","Units",,,284,,
"ENDANGERED","Number of endangered species","BIRD","Birds","FRA","France","NBR","Number","0","Units",,,33,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","FRA","France","NBR","Number","0","Units",,,16,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","FRA","France","NBR","Number","0","Units",,,58,,
"THREATENED","Total number of threatened species","BIRD","Birds","FRA","France","NBR","Number","0","Units",,,107,,
"ENDANGERED_IND","Number of endangered indigenous species","BIRD","Birds","FRA","France","NBR","Number","0","Units",,,30,,
"VULNERABLE_IND","Number of vulnerable indigenous species","BIRD","Birds","FRA","France","NBR","Number","0","Units",,,46,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","DEU","Germany","NBR","Number","0","Units",,,280,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","DEU","Germany","NBR","Number","0","Units",,,260,,
"ENDANGERED","Number of endangered species","BIRD","Birds","DEU","Germany","NBR","Number","0","Units",,,24,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","DEU","Germany","NBR","Number","0","Units",,,30,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","DEU","Germany","NBR","Number","0","Units",,,40,,
"THREATENED","Total number of threatened species","BIRD","Birds","DEU","Germany","NBR","Number","0","Units",,,94,,
"ENDANGERED_IND","Number of endangered indigenous species","BIRD","Birds","DEU","Germany","NBR","Number","0","Units",,,24,,
"CRITICAL_IND","Number of critically endangered indigenous species","BIRD","Birds","DEU","Germany","NBR","Number","0","Units",,,30,,
"VULNERABLE_IND","Number of vulnerable indigenous species","BIRD","Birds","DEU","Germany","NBR","Number","0","Units",,,40,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","GRC","Greece","NBR","Number","0","Units",,,440,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","GRC","Greece","NBR","Number","0","Units",,,351,,
"ENDANGERED","Number of endangered species","BIRD","Birds","GRC","Greece","NBR","Number","0","Units",,,17,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","GRC","Greece","NBR","Number","0","Units",,,14,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","GRC","Greece","NBR","Number","0","Units",,,31,,
"THREATENED","Total number of threatened species","BIRD","Birds","GRC","Greece","NBR","Number","0","Units",,,62,,
"ENDANGERED_IND","Number of endangered indigenous species","BIRD","Birds","GRC","Greece","NBR","Number","0","Units",,,17,,
"CRITICAL_IND","Number of critically endangered indigenous species","BIRD","Birds","GRC","Greece","NBR","Number","0","Units",,,14,,
"VULNERABLE_IND","Number of vulnerable indigenous species","BIRD","Birds","GRC","Greece","NBR","Number","0","Units",,,31,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","HUN","Hungary","NBR","Number","0","Units",,,238,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","HUN","Hungary","NBR","Number","0","Units",,,236,,
"ENDANGERED","Number of endangered species","BIRD","Birds","HUN","Hungary","NBR","Number","0","Units",,,20,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","HUN","Hungary","NBR","Number","0","Units",,,23,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","HUN","Hungary","NBR","Number","0","Units",,,35,,
"THREATENED","Total number of threatened species","BIRD","Birds","HUN","Hungary","NBR","Number","0","Units",,,78,,
"ENDANGERED_IND","Number of endangered indigenous species","BIRD","Birds","HUN","Hungary","NBR","Number","0","Units",,,20,,
"CRITICAL_IND","Number of critically endangered indigenous species","BIRD","Birds","HUN","Hungary","NBR","Number","0","Units",,,23,,
"VULNERABLE_IND","Number of vulnerable indigenous species","BIRD","Birds","HUN","Hungary","NBR","Number","0","Units",,,35,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","ISL","Iceland","NBR","Number","0","Units",,,75,,
"ENDANGERED","Number of endangered species","BIRD","Birds","ISL","Iceland","NBR","Number","0","Units",,,11,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","ISL","Iceland","NBR","Number","0","Units",,,6,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","ISL","Iceland","NBR","Number","0","Units",,,16,,
"THREATENED","Total number of threatened species","BIRD","Birds","ISL","Iceland","NBR","Number","0","Units",,,33,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","IRL","Ireland","NBR","Number","0","Units",,,489,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","IRL","Ireland","NBR","Number","0","Units",,,489,,
"ENDANGERED","Number of endangered species","BIRD","Birds","IRL","Ireland","NBR","Number","0","Units",,,54,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","IRL","Ireland","NBR","Number","0","Units",,,79,,
"THREATENED","Total number of threatened species","BIRD","Birds","IRL","Ireland","NBR","Number","0","Units",,,133,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","ITA","Italy","NBR","Number","0","Units",,,278,,
"ENDANGERED","Number of endangered species","BIRD","Birds","ITA","Italy","NBR","Number","0","Units",,,36,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","ITA","Italy","NBR","Number","0","Units",,,10,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","ITA","Italy","NBR","Number","0","Units",,,21,,
"THREATENED","Total number of threatened species","BIRD","Birds","ITA","Italy","NBR","Number","0","Units",,,67,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","JPN","Japan","NBR","Number","0","Units",,,700,,
"ENDANGERED","Number of endangered species","BIRD","Birds","JPN","Japan","NBR","Number","0","Units",,,31,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","JPN","Japan","NBR","Number","0","Units",,,24,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","JPN","Japan","NBR","Number","0","Units",,,43,,
"THREATENED","Total number of threatened species","BIRD","Birds","JPN","Japan","NBR","Number","0","Units",,,98,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","KOR","Korea","NBR","Number","0","Units",,,548,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","KOR","Korea","NBR","Number","0","Units",,,1,,
"ENDANGERED","Number of endangered species","BIRD","Birds","KOR","Korea","NBR","Number","0","Units",,,18,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","KOR","Korea","NBR","Number","0","Units",,,7,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","KOR","Korea","NBR","Number","0","Units",,,29,,
"THREATENED","Total number of threatened species","BIRD","Birds","KOR","Korea","NBR","Number","0","Units",,,54,,
"ENDANGERED_IND","Number of endangered indigenous species","BIRD","Birds","KOR","Korea","NBR","Number","0","Units",,,0,,
"CRITICAL_IND","Number of critically endangered indigenous species","BIRD","Birds","KOR","Korea","NBR","Number","0","Units",,,0,,
"VULNERABLE_IND","Number of vulnerable indigenous species","BIRD","Birds","KOR","Korea","NBR","Number","0","Units",,,0,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","LUX","Luxembourg","NBR","Number","0","Units",,,131,,
"ENDANGERED","Number of endangered species","BIRD","Birds","LUX","Luxembourg","NBR","Number","0","Units",,,8,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","LUX","Luxembourg","NBR","Number","0","Units",,,7,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","LUX","Luxembourg","NBR","Number","0","Units",,,11,,
"THREATENED","Total number of threatened species","BIRD","Birds","LUX","Luxembourg","NBR","Number","0","Units",,,26,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","MEX","Mexico","NBR","Number","0","Units",,,1117,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","MEX","Mexico","NBR","Number","0","Units",,,195,,
"ENDANGERED","Number of endangered species","BIRD","Birds","MEX","Mexico","NBR","Number","0","Units",,,98,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","MEX","Mexico","NBR","Number","0","Units",,,18,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","MEX","Mexico","NBR","Number","0","Units",,,127,,
"THREATENED","Total number of threatened species","BIRD","Birds","MEX","Mexico","NBR","Number","0","Units",,,243,,
"ENDANGERED_IND","Number of endangered indigenous species","BIRD","Birds","MEX","Mexico","NBR","Number","0","Units",,,53,,
"CRITICAL_IND","Number of critically endangered indigenous species","BIRD","Birds","MEX","Mexico","NBR","Number","0","Units",,,12,,
"VULNERABLE_IND","Number of vulnerable indigenous species","BIRD","Birds","MEX","Mexico","NBR","Number","0","Units",,,34,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","NLD","Netherlands","NBR","Number","0","Units",,,168,,
"ENDANGERED","Number of endangered species","BIRD","Birds","NLD","Netherlands","NBR","Number","0","Units",,,11,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","NLD","Netherlands","NBR","Number","0","Units",,,11,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","NLD","Netherlands","NBR","Number","0","Units",,,19,,
"THREATENED","Total number of threatened species","BIRD","Birds","NLD","Netherlands","NBR","Number","0","Units",,,41,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","NZL","New Zealand","NBR","Number","0","Units",,,262,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","NZL","New Zealand","NBR","Number","0","Units",,,227,,
"ENDANGERED_IND","Number of endangered indigenous species","BIRD","Birds","NZL","New Zealand","NBR","Number","0","Units",,,14,,
